File,Original Average Score,Separated Average Score,Subscript Sensitve Average Score,Original Execution Time,Separated Execution Time,Subscript Sensitive Execution Time,Original Top 10 Average Score,Separated Top 10 Average Score,Subscript Sensitive Top 10 Average Score,Original Top 10 Max Score,Separated Top 10 Max Score,Subscript Sensitve Top 10 Max Score,Original Number of Results,Separated Number of Results,Subscript Sensitive Number of Results
MathArticles/wpmath0000002/Differential_operator/35.xml,0.789443598606997,0.8464811209747392,0.7983513975837794,695.4402923583984,602.9748916625977,613.914966583252,0.789443598606997,0.8186553866776636,0.7731656072803932,1.0,1.0,1.0,10,12,12
MathArticles/wpmath0000004/Fugacity/17.xml,0.5914143358146644,0.5774899201522083,0.5259370268997251,570.9595680236816,582.6663970947266,582.3547840118408,0.49816811200023,0.5354683095277325,0.4984636961369207,0.5925312973505745,1.0,1.0,24,26,14
MathArticles/wpmath0000006/Maxwell_stress_tensor/15.xml,0.65897767750725,0.6096844410665822,0.6068138488438598,1435.310125350952,605.168342590332,615.8523559570312,0.4494084589368615,0.4339561609417829,0.4882393742699391,0.4795475094525727,0.5121594092182328,0.5151089092899438,427,43,106
MathArticles/wpmath0000005/Term_symbol/0.xml,0.6062911552095971,0.6256924468699901,0.5767475616529899,564.8229122161865,634.3674659729004,652.0354747772217,0.590343776690778,0.591755996768325,0.5568827851062673,1.0,1.0,1.0,13,20,19
MathArticles/wpmath0000008/Line–sphere_intersection/13.xml,0.6142799990354714,0.539992513726691,0.5725377567960863,739.4578456878662,561.6118907928467,675.9638786315918,0.5436070809729461,0.539992513726691,0.5725377567960863,0.580601150392817,1.0,1.0,53,10,11
MathArticles/wpmath0000014/Geopotential_model/17.xml,0.6732297625983338,0.6666140105478725,0.6666140105478725,4653.655529022217,625.7781982421875,745.1324462890625,0.4287507444939082,0.4425983207682067,0.4473973262740899,0.4750992063492063,0.5122267145852051,0.5122267145852051,1812,79,65
MathArticles/wpmath0000014/Coorbit_theory/5.xml,0.7190943657305453,0.7116496484014276,0.6990644607480212,585.9720706939697,614.5696640014648,635.0076198577881,0.5658419330224363,0.5563433066488099,0.5438910974789856,0.6301339285714286,0.6301339285714286,0.6839830139372822,62,45,55
MathArticles/wpmath0000014/Growing_self-organizing_map/21.xml,0.9444266153187848,0.8308670613880051,0.9087329963697952,419.9588298797608,232.47766494750977,296.4158058166504,0.6223089211495505,0.6311867794330248,0.6347103095317381,0.6642857142857144,0.7208333333333334,0.8087121212121213,298,64,142
MathArticles/wpmath0000012/Monogenic_field/2.xml,0.925228256591893,0.7846434514021723,0.9538704318936876,595.3946113586426,527.2560119628906,640.4378414154053,0.5563787997056587,0.5658759987001352,0.5605680207850435,0.6489010989010988,0.6200680272108844,0.680952380952381,453,230,348
MathArticles/wpmath0000003/Covariant_derivative/40.xml,0.5803737457147685,0.5682680443806739,0.5864154543227882,682.0073127746582,648.632287979126,578.1760215759277,0.5265271290446073,0.5427616616106329,0.5388419414684713,1.0,1.0,1.0,62,23,32
MathArticles/wpmath0000007/Minkowski_plane/69.xml,1.0,1.0,1.0,3032.69362449646,2184.0898990631104,3251.950025558472,0.597177187454379,0.6513151184888617,0.6160575427312859,0.7137096774193549,1.0,0.7137096774193549,8148,5862,8837
MathArticles/wpmath0000003/Riemann–Liouville_integral/8.xml,0.6120514958792506,0.6807680753202354,0.6753059765156377,430.1657676696777,492.4850463867188,503.5102367401123,0.5794502220363801,0.6018577568923381,0.6607070530419823,1.0,1.0,1.0,13,19,13
MathArticles/wpmath0000016/Tensor_operator/65.xml,0.6065601310852123,0.5469149128965355,0.7180713176956277,4369.917392730713,561.2804889678955,468.0464267730713,0.403495708266568,0.4113156169928801,0.6711653591682829,0.4851511437908496,0.4879852744310575,1.0,1730,92,18
MathArticles/wpmath0000007/Persistence_length/4.xml,0.8081891589994928,0.7929582078410705,0.7929582078410705,6528.435468673706,1511.5232467651367,1511.465549468994,0.4797313596956454,0.5104705424750233,0.4815574122239379,0.5932539682539684,0.5932539682539684,0.5932539682539684,14128,2472,2405
MathArticles/wpmath0000007/Majority_logic_decoding/13.xml,0.820995705727734,0.820995705727734,0.820995705727734,1484.288215637207,648.1506824493408,686.2881183624268,0.5902680186216772,0.6430989636252794,0.6637250876660377,0.6249084249084249,0.8176691729323309,0.8176691729323309,2388,346,390
MathArticles/wpmath0000005/Laplace–Beltrami_operator/25.xml,0.6203984243136812,0.6203984243136812,0.6203984243136812,401.9351005554199,511.11388206481934,532.6037406921387,0.5957128503464841,0.6042402235792871,0.6042402235792871,1.0,1.0,1.0,12,11,12
MathArticles/wpmath0000009/Ornstein–Zernike_equation/0.xml,0.7554512071354802,0.7259226217857193,0.7444316615491988,2405.2393436431885,815.0360584259033,1099.909067153931,0.5756255293953063,0.5869880824388964,0.5855320179029305,0.6590201465201465,0.6322344322344322,0.717948717948718,2092,304,612
MathArticles/wpmath0000006/Interval_arithmetic/31.xml,0.8499574482570806,0.864520202020202,0.8702968330534924,403.2130241394043,301.6655445098877,391.07513427734375,0.5654322716037908,0.769592667465309,0.730023709693521,0.6666666666666667,1.0,0.7982529699510832,68,29,54
MathArticles/wpmath0000013/Range_concatenation_grammars/58.xml,0.9837412587412588,0.9837412587412588,1.0,546.3893413543701,549.3388175964355,637.0716094970703,0.7147605147924175,0.697004568549126,0.6892682613711679,0.8525510204081632,0.8204545454545454,0.8204545454545454,167,120,167
MathArticles/wpmath0000007/Quasi-bialgebra/38.xml,0.5661409980431722,0.541409050737746,0.5455367831345156,675.8899688720703,674.8330593109131,736.1598014831543,0.5258842714810157,0.5303592270147305,0.5156872379612594,1.0,1.0,1.0,34,13,22
MathArticles/wpmath0000007/Field_line/1.xml,1.0,1.0,1.0,1050.123691558838,468.13440322875977,456.58230781555176,0.7752525252525253,0.8044191919191919,0.7618686868686869,0.8611111111111112,1.0,1.0,2840,721,827
MathArticles/wpmath0000005/Finite_model_theory/21.xml,1.0,1.0,1.0,1498.2070922851562,1232.595443725586,1876.8577575683596,0.7948172905525847,0.8598389355742297,0.692087577736665,1.0,1.0,1.0,5178,3954,5805
MathArticles/wpmath0000016/Additive_State_Decomposition/6.xml,0.8099314686435041,0.801993202396717,0.8375109353215457,974.5423793792723,673.8693714141846,792.9003238677979,0.6128950625946596,0.5929244426920044,0.6007935724855149,0.7183823529411765,0.7020976930097882,0.696078431372549,313,93,139
MathArticles/wpmath0000012/Wind_turbine_aerodynamics/7.xml,0.8975807913017215,0.8689816772374912,0.8729026384870541,7596.977710723877,1588.6306762695312,1067.0208930969238,0.4860891912021481,0.5584496700436843,0.4870793004448955,0.5647186147186147,0.6398268398268399,0.5844202898550726,14768,2515,1590
MathArticles/wpmath0000016/Biconvex_optimization/15.xml,1.0,1.0,1.0,1494.135856628418,1204.9033641815186,1799.1421222686768,0.7977584670231729,0.862780112044818,0.6908620875405865,1.0,1.0,1.0,5178,3954,5805
MathArticles/wpmath0000015/Hybrid_difference_scheme/42.xml,0.7716760629413091,0.7417526866014853,0.7993014560114989,1133.1253051757812,701.2689113616943,634.0110301971436,0.5016683148037147,0.454692549181975,0.5489080455124993,0.6484934015755934,0.5441086691086692,0.6637788268069958,841,152,139
MathArticles/wpmath0000001/Special_relativity/42.xml,0.7220540646263719,0.594699523042971,0.6474546940029816,3149.493932723999,618.6928749084473,589.2384052276611,0.329791859229714,0.566689269448023,0.6474546940029816,0.3706302151954326,1.0,1.0,1479,23,10
MathArticles/wpmath0000009/Well-pointed_category/1.xml,1.0,1.0,1.0,369.7333335876465,369.7009086608887,376.8911361694336,0.6976154401154401,0.7722402597402598,0.740275974025974,1.0,1.0,1.0,179,92,121
MathArticles/wpmath0000016/Symmetric_spectrum/2.xml,0.5179353218049717,0.4944525588007173,0.5193283107782529,484.8589897155762,360.4292869567871,438.222885131836,0.478034723950858,0.4847467958137044,0.5058902163213811,1.0,1.0,1.0,28,12,23
MathArticles/wpmath0000008/CLEO_(particle_detector)/15.xml,1.0,1.0,1.0,657.0737361907959,425.0366687774658,548.3286380767822,0.8035714285714286,1.0,0.8870989304812834,0.8035714285714286,1.0,1.0,1941,1250,1690
MathArticles/wpmath0000003/Borel–Kolmogorov_paradox/3.xml,1.0,1.0,1.0,7616.794586181641,3355.130672454834,4438.512086868286,0.5123109364056823,0.6042272127213486,0.628652211471938,0.6071428571428572,1.0,1.0,14768,5897,7165
MathArticles/wpmath0000014/Ordinary_differential_equation/42.xml,0.6961786559691413,0.6628287432171596,0.6680903985630009,518.1021690368652,579.0054798126221,531.2047004699707,0.5884636171954127,0.6058672616728712,0.5846692169588854,0.6336568525273579,0.6336568525273579,0.6296052631578948,68,22,29
MathArticles/wpmath0000009/Expected_shortfall/15.xml,0.5883118546630055,0.5858531216235102,0.5883118546630055,392.6432132720947,470.9725379943848,423.917293548584,0.5732123629212287,0.5858531216235102,0.5858531216235102,1.0,1.0,1.0,11,10,11
MathArticles/wpmath0000014/Submodular_set_function/6.xml,0.9332363777893098,0.9068153251577308,0.8506930293350866,188.0936622619629,219.7740077972412,243.35479736328125,0.8796410033056374,0.8289197430975147,0.8360884186056363,1.0,1.0,1.0,13,18,14
MathArticles/wpmath0000009/Schatten_norm/26.xml,0.7824972964719195,0.7672669260295677,0.8216578275208807,250.0088214874268,424.504280090332,242.6300048828125,0.6733638410465794,0.6793051231659858,0.7736213272241064,1.0,1.0,1.0,21,24,17
MathArticles/wpmath0000003/Constructible_universe/0.xml,0.5272567946096488,0.5405637153414502,0.5351483422458541,500.720739364624,579.7090530395508,628.4492015838623,0.5214216465482449,0.5335725457600086,0.5293743329324427,1.0,1.0,1.0,11,12,12
MathArticles/wpmath0000003/Rhombic_dodecahedron/0.xml,0.7637176411361862,0.7678642757515709,0.7678642757515709,424.5219230651856,471.0249900817871,454.73241806030273,0.7535431110249473,0.7568203197076148,0.7603750982623934,1.0,1.0,1.0,11,12,11
MathArticles/wpmath0000004/Mathematical_coincidence/1.xml,0.7024939954396807,0.6889612635824403,0.6877807080268846,421.94628715515137,423.386812210083,423.647403717041,0.5364889724967438,0.6590935867100464,0.65169617252049,0.6777777777777778,1.0,1.0,52,28,26
MathArticles/wpmath0000005/Eisenstein_series/4.xml,0.647103260842498,0.604633603104435,0.6155369900153201,909.6214771270752,644.2158222198486,627.4397373199463,0.5237166338280939,0.5745058099828699,0.5594741987878058,0.6044738400978369,1.0,0.6536352040816327,133,16,20
MathArticles/wpmath0000013/Non-topological_soliton/55.xml,0.7464686761229314,0.7503380143159778,0.7534732395293395,6098.696708679199,1740.389347076416,2026.2913703918457,0.5080574889531798,0.5322560692142081,0.5085793179669824,0.6612499999999999,0.6612499999999999,0.6198717948717949,11036,2766,2817
MathArticles/wpmath0000002/Operator_norm/11.xml,0.6614186921801994,0.672016551039309,0.6716210795763988,298.75874519348145,296.8735694885254,285.9163284301758,0.6614186921801994,0.672016551039309,0.6553978315227654,1.0,1.0,1.0,10,10,14
MathArticles/wpmath0000015/Affine_term_structure_model/13.xml,0.5864744283776144,0.5527665225400655,0.5367577571818729,1661.5753173828125,707.7000141143799,713.3393287658691,0.4801425373303503,0.4705711959123675,0.4708532350467604,0.5223703379953379,0.5852529910565625,0.546889953252905,171,21,17
MathArticles/wpmath0000007/Tautology_(logic)/29.xml,0.7328140316569858,0.7307712966142508,0.7334402942832484,405.7300090789795,424.92032051086426,463.4428024291992,0.6378095488402336,0.7195068954405652,0.640850525920118,1.0,1.0,1.0,20,17,19
MathArticles/wpmath0000013/Froda's_theorem/24.xml,0.6497479577292153,0.628363633624222,0.6447018810295138,609.4686985015869,660.3472232818604,633.2166194915771,0.5848167211313486,0.595729743521932,0.589038831693212,1.0,1.0,1.0,23,15,16
MathArticles/wpmath0000006/Cellular_homology/51.xml,0.545459131639281,0.5246865718408512,0.5749427031819516,533.3130359649658,564.673900604248,592.2322273254395,0.5262320837879049,0.5246865718408512,0.5601374301275106,1.0,1.0,1.0,16,10,15
MathArticles/wpmath0000003/Semiring/14.xml,1.0,1.0,1.0,641.6647434234619,738.5814189910889,815.3619766235352,0.9345238095238096,0.9345238095238096,0.9345238095238096,1.0,1.0,1.0,2541,2516,3203
MathArticles/wpmath0000010/Portal_Chemistry__Useful_equations_and_links/102.xml,0.6220688984051678,0.5961820476407029,0.6221293501601411,501.0201930999756,532.4053764343262,626.7683506011963,0.5681833500509287,0.5961820476407029,0.5737082166846171,0.6349567099567099,1.0,1.0,19,10,15
MathArticles/wpmath0000001/Geostationary_orbit/2.xml,0.8002476332940798,0.7998856990962254,0.7998468393205236,5802.024841308594,2979.9699783325195,5214.295387268066,0.5917731611481611,0.6185540555935293,0.6519945933640842,0.7106060606060606,0.7106060606060606,0.7347222222222223,13427,6314,10134
MathArticles/wpmath0000012/Euler's_factorization_method/22.xml,1.0,1.0,1.0,406.9492816925049,375.0183582305908,404.9296379089356,0.95975,0.9603657407407408,0.8265338439745312,1.0,1.0,1.0,124,101,128
MathArticles/wpmath0000012/Riemannian_connection_on_a_surface/32.xml,1.0,1.0,1.0,174.56483840942383,203.1235694885254,205.87992668151853,1.0,1.0,1.0,1.0,1.0,1.0,52,52,56
MathArticles/wpmath0000003/Deutsch–Jozsa_algorithm/47.xml,0.4896716019407916,0.5143475582969504,0.5143475582969504,705.1174640655518,659.2950820922852,691.2245750427246,0.4896716019407916,0.5143475582969504,0.5143475582969504,1.0,1.0,1.0,10,10,10
MathArticles/wpmath0000013/Narrow_escape_problem/3.xml,1.0,1.0,1.0,4249.910354614258,3684.0009689331055,5487.679004669189,0.8701350740984888,0.8701350740984888,0.8701350740984888,1.0,1.0,1.0,15594,13851,18482
MathArticles/wpmath0000012/List_of_nonlinear_partial_differential_equations/5.xml,0.7151768262478868,0.6799535086362379,0.6976624018167124,3198.975086212158,783.6368083953857,1009.9868774414062,0.4894240960979977,0.5191846443822821,0.5039930704864205,0.5583848607690203,0.5347139321888976,0.5775755494505495,679,70,108
MathArticles/wpmath0000002/John_Wallis/2.xml,1.0,1.0,1.0,4457.169055938721,963.6471271514891,869.1174983978271,0.6145502163066818,0.6140096330309311,0.6140096330309311,0.6833333333333333,0.6541666666666667,0.6541666666666667,12979,1929,1453
MathArticles/wpmath0000008/Mortgage_calculator/6.xml,0.6721557924474821,0.6392339165806893,0.6405813278047565,4077.1894454956055,925.706148147583,976.4456748962402,0.5131657936768168,0.479968466413994,0.4934887712773525,0.5515376307042974,0.5971498648222786,0.5971498648222786,1016,95,108
MathArticles/wpmath0000004/Positive_set_theory/11.xml,1.0,1.0,1.0,187.5026226043701,188.6923313140869,194.79107856750488,0.953030303030303,0.953030303030303,0.953030303030303,1.0,1.0,1.0,49,49,49
MathArticles/wpmath0000008/Bending_moment/17.xml,0.5115384789641968,0.5122359115575968,0.531300796075771,548.4418869018555,487.2760772705078,647.8652954101562,0.5022819725224313,0.5122359115575968,0.5063724081104256,1.0,1.0,1.0,12,10,15
MathArticles/wpmath0000010/Schrödinger_field/8.xml,0.5617047049933243,0.5617047049933243,0.5580180028066221,569.587230682373,575.1874446868896,534.1188907623291,0.5617047049933243,0.5617047049933243,0.5480588964917971,1.0,1.0,1.0,10,10,14
MathArticles/wpmath0000001/Reed-Solomon_error_correction/230.xml,0.6696099850622685,0.5988009352087649,0.5741429229142541,3370.6932067871094,674.0477085113525,517.6925659179688,0.4249373660974496,0.5290622170586192,0.5410517591090955,0.5461280503534025,1.0,1.0,786,34,15
MathArticles/wpmath0000001/Mandelbrot_set/116.xml,0.9154761904761904,0.8632928118393235,0.941969111969112,5692.579746246338,1832.9846858978271,4729.649782180786,0.5534067377712741,0.5427914213492399,0.5601818685807657,0.5832826747720364,0.5905923344947734,0.5912698412698413,11075,3089,9139
MathArticles/wpmath0000004/Mathematical_modelling_of_infectious_disease/12.xml,0.6560101834142533,0.6420401774205665,0.6450683041398012,1091.7811393737793,650.4044532775879,657.829999923706,0.5329766490589676,0.5203352182339255,0.5542389647261026,0.584596820938113,0.5541287348272642,0.6315521284271284,532,97,162
MathArticles/wpmath0000001/Continuum_mechanics/152.xml,1.0,1.0,1.0,1630.5701732635498,1347.3641872406006,2004.911184310913,0.8370833333333333,0.8763636363636363,0.8055044231131188,1.0,1.0,1.0,4261,3443,4863
MathArticles/wpmath0000012/Entropic_vector/56.xml,0.7392932644699842,0.683363306315434,0.6754297775847927,408.4196090698242,283.3685874938965,335.86955070495605,0.5425953886194492,0.5743472971387034,0.5426846877543033,0.6473639455782313,0.6473639455782313,0.6256235827664399,103,32,40
MathArticles/wpmath0000013/Stiffness_matrix/9.xml,0.5275883969551953,0.5275883969551953,0.5275883969551953,421.8635559082031,455.1999568939209,471.8039035797119,0.5275883969551953,0.5275883969551953,0.5275883969551953,1.0,1.0,1.0,10,10,10
MathArticles/wpmath0000010/Quasi-isometry/22.xml,1.0,1.0,1.0,2163.34080696106,628.2939910888672,1609.0302467346191,0.5709406019739781,0.7126550649133269,0.642404963457595,0.7400375939849624,1.0,0.7531954887218045,4380,550,3023
MathArticles/wpmath0000009/Polynomial_greatest_common_divisor/91.xml,1.0,1.0,1.0,1488.4514808654783,1036.8437767028809,1590.9881591796875,0.8172562268150503,0.8708333333333333,0.8123653440674717,1.0,1.0,1.0,2820,1488,2606
MathArticles/wpmath0000001/Huygens–Fresnel_principle/2.xml,0.7882635729386477,0.7617524481646688,0.7556333207965487,1880.781650543213,736.6607189178467,828.8149833679199,0.5713338902415137,0.6037092609605424,0.6013027928358392,0.6815384615384615,0.6585164835164835,0.6648351648351649,1689,269,305
MathArticles/wpmath0000006/Larmor_formula/33.xml,0.9178689719130896,0.8506372549019607,0.8705391027378694,1567.5392150878906,832.3647975921631,578.8900852203369,0.5946775304716482,0.6019101850719498,0.6314247083591674,0.6118243243243244,0.6246794871794872,0.7818548387096774,2820,897,173
MathArticles/wpmath0000007/Transmission_disequilibrium_test/26.xml,0.6212260953354587,0.5999770079590279,0.5857417029074916,782.2360992431641,611.5553379058838,625.3006458282471,0.524353247697955,0.5211870915610466,0.4952798187250586,0.5969684237331296,0.5615177373667367,0.5208365164247517,181,35,41
MathArticles/wpmath0000005/Edge-graceful_labeling/2.xml,0.6591728013519458,0.6730110600768651,0.6707898576142642,408.433198928833,408.3340167999268,421.8025207519531,0.5536263115398893,0.6653398511320713,0.6631186486694703,0.6138888888888889,1.0,1.0,66,11,11
MathArticles/wpmath0000015/Conformastatic_spacetimes/2.xml,1.0,1.0,1.0,2210.1151943206787,1567.6286220550537,1956.8123817443848,0.8128737029521002,0.8009772370486656,0.8296010904361745,1.0,1.0,1.0,4380,2686,3383
MathArticles/wpmath0000001/Separable_space/20.xml,0.7340340909090909,0.6948825757575757,0.6771443329397875,658.411979675293,283.40768814086914,265.6254768371582,0.4561293836531028,0.4747217727180962,0.4225739552577787,0.4968518518518519,0.5021428571428571,0.48875,1255,94,96
